config_name, const_basicHintCount, const_enableBasicHead, const_enableDense, const_enableHash, const_enableHeadNode, const_enablePrefix, const_hashSimdWidth, const_hashSortUseStdMerge, const_hashUseCrc32, const_hashUseSimd, const_headNode4HintCount, const_headNode8HintCount, const_pageSize, data_name, data_size, data_sorted,          op, payload_size, run_id, ycsb_range_len, ycsb_zipf,  time,     cycle,    instr, L1_miss, LLC_miss, br_miss,     task,       scale,   IPC,   CPU,   GHz 
      hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/wiki,  16000000,           0, ycsb_c,          512,      1,             20,  1.500000, 0.000,   nan,   nan,     nan,      nan,     nan,  nan,   nan, nan, nan, nan 
      hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/wiki,  17000000,           0, ycsb_c_init,          512,      1,             20,  1.500000, 0.000,   nan,   nan,     nan,      nan,     nan,  nan,   nan, nan, nan, nan 
      hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/wiki,  17000000,           0, ycsb_c,          512,      1,             20,  1.500000, 0.000,   nan,   nan,     nan,      nan,     nan,  nan,   nan, nan, nan, nan 
      inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/wiki,  16000000,           0, ycsb_c_init,          512,      1,             20,  1.500000, 0.000,   nan,   nan,     nan,      nan,     nan,  nan,   nan, nan, nan, nan 
      inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/wiki,  16000000,           0, ycsb_c,          512,      1,             20,  1.500000, 0.000,   nan,   nan,     nan,      nan,     nan,  nan,   nan, nan, nan, nan 
      inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/wiki,  17000000,           0, ycsb_c_init,          512,      1,             20,  1.500000, 0.000,   nan,   nan,     nan,      nan,     nan,  nan,   nan, nan, nan, nan 
      inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/wiki,  17000000,           0, ycsb_c,          512,      1,             20,  1.500000, 0.000,   nan,   nan,     nan,      nan,     nan,  nan,   nan, nan, nan, nan 
      hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/wiki,  18000000,           0, ycsb_c_init,          512,      1,             20,  1.500000, 0.000,   nan,   nan,     nan,      nan,     nan,  nan,   nan, nan, nan, nan 
      hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/wiki,  18000000,           0, ycsb_c,          512,      1,             20,  1.500000, 0.000,   nan,   nan,     nan,      nan,     nan,  nan,   nan, nan, nan, nan 
      inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/wiki,  18000000,           0, ycsb_c_init,          512,      1,             20,  1.500000, 0.000,   nan,   nan,     nan,      nan,     nan,  nan,   nan, nan, nan, nan 
      inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/wiki,  18000000,           0, ycsb_c,          512,      1,             20,  1.500000, 0.000,   nan,   nan,     nan,      nan,     nan,  nan,   nan, nan, nan, nan 
      inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/urls,   6000000,           0, ycsb_c_init,          512,      1,             20,  1.500000, 42.049, 36920.939, 6138.211, 351.052,  154.642,  31.695, 7007.620, 6000000.000, 0.166, 1.000, 5.269 
      inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/urls,   6000000,           0, ycsb_c,          512,      1,             20,  1.500000, 9.115, 4792.319, 2941.618, 105.522,   18.297,   2.801, 911.337, 10000000.000, 0.614, 1.000, 5.259 
      hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/urls,  20000000,           0, ycsb_c_init,          512,      1,             20,  1.500000, 0.000,   nan,   nan,     nan,      nan,     nan,  nan,   nan, nan, nan, nan 
      hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/urls,  20000000,           0, ycsb_c,          512,      1,             20,  1.500000, 0.000,   nan,   nan,     nan,      nan,     nan,  nan,   nan, nan, nan, nan 
      inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/urls,  20000000,           0, ycsb_c_init,          512,      1,             20,  1.500000, 0.000,   nan,   nan,     nan,      nan,     nan,  nan,   nan, nan, nan, nan 
      inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/urls,  20000000,           0, ycsb_c,          512,      1,             20,  1.500000, 0.000,   nan,   nan,     nan,      nan,     nan,  nan,   nan, nan, nan, nan 
      inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/wiki,  19000000,           0, ycsb_c_init,          512,      1,             20,  1.500000, 0.000,   nan,   nan,     nan,      nan,     nan,  nan,   nan, nan, nan, nan 
      inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/wiki,  19000000,           0, ycsb_c,          512,      1,             20,  1.500000, 0.000,   nan,   nan,     nan,      nan,     nan,  nan,   nan, nan, nan, nan 
      hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/wiki,  19000000,           0, ycsb_c_init,          512,      1,             20,  1.500000, 0.000,   nan,   nan,     nan,      nan,     nan,  nan,   nan, nan, nan, nan 
      hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/wiki,  19000000,           0, ycsb_c,          512,      1,             20,  1.500000, 0.000,   nan,   nan,     nan,      nan,     nan,  nan,   nan, nan, nan, nan 
      hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/urls,   6000000,           0, ycsb_c_init,          512,      1,             20,  1.500000, 43.430, 37450.918, 6202.789, 340.019,  151.120,  32.310, 7237.999, 6000000.000, 0.166, 1.000, 5.174 
      hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/urls,   6000000,           0, ycsb_c,          512,      1,             20,  1.500000, 9.707, 5008.090, 2978.749, 103.923,   17.542,   2.721, 970.635, 10000000.000, 0.595, 1.000, 5.160 
      hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/wiki,  20000000,           0, ycsb_c_init,          512,      1,             20,  1.500000, 0.000,   nan,   nan,     nan,      nan,     nan,  nan,   nan, nan, nan, nan 
      hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/wiki,  20000000,           0, ycsb_c,          512,      1,             20,  1.500000, 0.000,   nan,   nan,     nan,      nan,     nan,  nan,   nan, nan, nan, nan 
      inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/wiki,  20000000,           0, ycsb_c_init,          512,      1,             20,  1.500000, 0.000,   nan,   nan,     nan,      nan,     nan,  nan,   nan, nan, nan, nan 
      inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/wiki,  20000000,           0, ycsb_c,          512,      1,             20,  1.500000, 0.000,   nan,   nan,     nan,      nan,     nan,  nan,   nan, nan, nan, nan 
      inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/wiki,  12000000,           0, ycsb_c_init,          512,      1,             20,  1.500000, 64.832, 29092.587, 5363.682, 298.295,  136.429,  31.197, 5402.482, 12000000.000, 0.184, 1.000, 5.385 
      inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/wiki,  12000000,           0, ycsb_c,          512,      1,             20,  1.500000, 4.884, 2670.215, 2388.461,  71.165,   13.911,   2.369, 488.389, 10000000.000, 0.894, 1.000, 5.467 
      hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/wiki,  12000000,           0, ycsb_c_init,          512,      1,             20,  1.500000, 65.237, 28734.733, 5402.385, 297.149,  137.144,  31.147, 5436.258, 12000000.000, 0.188, 1.000, 5.286 
      hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/wiki,  12000000,           0, ycsb_c,          512,      1,             20,  1.500000, 5.000, 2659.484, 2422.442,  69.440,   14.243,   2.384, 499.998, 10000000.000, 0.911, 1.000, 5.319 
      hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    100000,           0, ycsb_c_init,          512,      1,             20,  1.500000, 0.664, 34513.003, 4728.290, 197.417,   69.443,  16.759, 6640.603, 100000.000, 0.137, 1.000, 5.197 
      hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    100000,           0, ycsb_c,          512,      1,             20,  1.500000, 3.567, 1847.653, 1668.486,  33.713,    4.565,   1.749, 356.567, 10000000.000, 0.903, 1.000, 5.182 
      inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    100000,           0, ycsb_c_init,          512,      1,             20,  1.500000, 0.681, 35375.540, 4804.643, 212.281,   76.664,  16.856, 6806.797, 100000.000, 0.136, 1.000, 5.197 
      inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    100000,           0, ycsb_c,          512,      1,             20,  1.500000, 3.568, 1848.716, 1722.923,  42.367,    4.263,   1.676, 356.759, 10000000.000, 0.932, 1.000, 5.182 
      hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    150000,           0, ycsb_c_init,          512,      1,             20,  1.500000, 1.140, 39418.856, 4781.071, 261.810,   85.000,  15.669, 7595.462, 150000.000, 0.121, 1.000, 5.190 
      hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    150000,           0, ycsb_c,          512,      1,             20,  1.500000, 3.995, 2070.101, 1838.567,  40.184,    6.827,   1.704, 399.431, 10000000.000, 0.888, 1.000, 5.183 
      hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    200000,           0, ycsb_c_init,          512,      1,             20,  1.500000, 1.466, 37295.503, 4815.997, 208.888,   78.822,  17.347, 7330.737, 200000.000, 0.129, 1.000, 5.088 
      hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    200000,           0, ycsb_c,          512,      1,             20,  1.500000, 3.823, 1938.645, 1817.983,  35.041,    4.822,   1.718, 380.792, 10000000.000, 0.938, 0.996, 5.091 
      inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    150000,           0, ycsb_c_init,          512,      1,             20,  1.500000, 1.298, 44073.265, 4809.807, 282.936,   94.677,  15.718, 8651.934, 150000.000, 0.109, 1.000, 5.094 
      inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    150000,           0, ycsb_c,          512,      1,             20,  1.500000, 4.106, 2087.325, 1752.417,  47.587,    7.416,   1.779, 410.250, 10000000.000, 0.840, 0.999, 5.088 
      inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    200000,           0, ycsb_c_init,          512,      1,             20,  1.500000, 1.479, 37611.013, 4824.111, 220.093,   86.034,  17.181, 7394.393, 200000.000, 0.128, 1.000, 5.086 
      inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    200000,           0, ycsb_c,          512,      1,             20,  1.500000, 3.929, 1996.678, 1763.872,  47.330,    5.754,   1.798, 392.243, 10000000.000, 0.883, 0.998, 5.090 
      hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    250000,           0, ycsb_c_init,          512,      1,             20,  1.500000, 1.515, 31297.163, 4846.518, 251.240,   87.993,  15.833, 6058.063, 250000.000, 0.155, 1.000, 5.166 
      hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    250000,           0, ycsb_c,          512,      1,             20,  1.500000, 4.102, 2127.251, 1860.842,  37.535,    5.984,   1.685, 410.100, 10000000.000, 0.875, 1.000, 5.187 
      inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    250000,           0, ycsb_c_init,          512,      1,             20,  1.500000, 1.545, 31916.204, 4855.191, 276.015,   99.111,  15.934, 6177.224, 250000.000, 0.152, 1.000, 5.167 
      inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    250000,           0, ycsb_c,          512,      1,             20,  1.500000, 4.455, 2308.742, 1945.837,  52.089,    8.565,   1.798, 445.502, 10000000.000, 0.843, 1.000, 5.182 
      hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/urls,    100000,           0, ycsb_c_init,          512,      1,             20,  1.500000, 0.400, 20865.663, 4407.037, 219.353,  103.235,  26.932, 4003.516, 100000.000, 0.211, 1.000, 5.212 
      hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/urls,    100000,           0, ycsb_c,          512,      1,             20,  1.500000, 5.077, 2608.759, 2264.560,  62.952,    8.620,   2.155, 506.951, 10000000.000, 0.868, 0.999, 5.146 
      inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    300000,           0, ycsb_c_init,          512,      1,             20,  1.500000, 0.825, 14265.482, 4875.806, 237.906,   72.723,  17.381, 2747.034, 300000.000, 0.342, 0.999, 5.193 
      inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    300000,           0, ycsb_c,          512,      1,             20,  1.500000, 4.084, 2095.731, 1953.536,  46.078,    6.295,   1.760, 408.315, 10000000.000, 0.932, 1.000, 5.133 
      hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    300000,           0, ycsb_c_init,          512,      1,             20,  1.500000, 1.019, 17601.397, 4844.347, 254.008,   78.328,  16.252, 3394.990, 300000.000, 0.275, 1.000, 5.185 
      hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    300000,           0, ycsb_c,          512,      1,             20,  1.500000, 4.684, 2399.723, 1849.488,  53.974,    8.763,   1.950, 468.333, 10000000.000, 0.771, 1.000, 5.124 
      inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/urls,    200000,           0, ycsb_c_init,          512,      1,             20,  1.500000, 0.932, 23676.414, 4380.642, 222.029,  110.169,  27.118, 4662.345, 200000.000, 0.185, 1.000, 5.078 
      inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/urls,    200000,           0, ycsb_c,          512,      1,             20,  1.500000, 5.886, 2952.174, 2359.290,  66.100,    9.954,   2.281, 587.993, 10000000.000, 0.799, 0.999, 5.021 
      hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/wiki,    100000,           0, ycsb_c_init,          512,      1,             20,  1.500000, 0.263, 13326.711, 3534.414, 190.558,   79.792,  22.505, 2628.927, 100000.000, 0.265, 1.000, 5.069 
      hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/wiki,    100000,           0, ycsb_c,          512,      1,             20,  1.500000, 3.803, 1946.504, 1838.212,  40.136,    6.233,   1.953, 380.198, 10000000.000, 0.944, 1.000, 5.120 
      inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/urls,    100000,           0, ycsb_c_init,          512,      1,             20,  1.500000, 0.392, 19928.367, 4375.402, 256.450,  108.909,  26.949, 3924.447, 100000.000, 0.220, 1.000, 5.078 
      inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/urls,    100000,           0, ycsb_c,          512,      1,             20,  1.500000, 6.237, 3129.128, 2238.666,  84.310,   13.357,   2.275, 623.666, 10000000.000, 0.715, 1.000, 5.017 
      hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/urls,    150000,           0, ycsb_c_init,          512,      1,             20,  1.500000, 0.655, 22165.383, 4399.587, 264.577,  110.559,  28.286, 4364.392, 150000.000, 0.198, 1.000, 5.079 
      hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/urls,    150000,           0, ycsb_c,          512,      1,             20,  1.500000, 6.732, 3373.764, 2329.864,  91.369,   14.643,   2.456, 673.116, 10000000.000, 0.691, 1.000, 5.012 
      inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/urls,    150000,           0, ycsb_c_init,          512,      1,             20,  1.500000, 0.668, 22639.467, 4367.679, 284.641,  115.231,  28.305, 4450.846, 150000.000, 0.193, 1.000, 5.087 
      inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/urls,    150000,           0, ycsb_c,          512,      1,             20,  1.500000, 6.728, 3370.486, 2303.806,  92.084,   14.893,   2.383, 672.764, 10000000.000, 0.684, 1.000, 5.010 
      hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/urls,    200000,           0, ycsb_c_init,          512,      1,             20,  1.500000, 0.884, 22863.994, 4412.912, 251.567,  117.824,  27.367, 4418.923, 200000.000, 0.193, 1.000, 5.174 
      hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/urls,    200000,           0, ycsb_c,          512,      1,             20,  1.500000, 6.877, 3458.519, 2385.394,  91.042,   14.974,   2.447, 687.333, 10000000.000, 0.690, 0.999, 5.032 
      inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/wiki,    100000,           0, ycsb_c_init,          512,      1,             20,  1.500000, 0.351, 18110.953, 3514.158, 238.731,   88.510,  23.177, 3509.247, 100000.000, 0.194, 1.000, 5.161 
      inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/wiki,    100000,           0, ycsb_c,          512,      1,             20,  1.500000, 4.710, 2411.111, 1812.239,  56.285,    9.871,   2.123, 470.958, 10000000.000, 0.752, 1.000, 5.120 
      inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/urls,    250000,           0, ycsb_c_init,          512,      1,             20,  1.500000, 1.234, 25027.275, 4683.461, 264.309,  123.168,  27.362, 4929.049, 250000.000, 0.187, 0.999, 5.078 
      inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/urls,    250000,           0, ycsb_c,          512,      1,             20,  1.500000, 6.473, 3233.956, 2331.040,  76.407,   12.541,   2.538, 646.039, 10000000.000, 0.721, 0.998, 5.006 
      hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    350000,           0, ycsb_c_init,          512,      1,             20,  1.500000, 1.283, 18817.456, 4865.310, 248.154,   82.469,  16.076, 3665.835, 350000.000, 0.259, 1.000, 5.133 
      hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    350000,           0, ycsb_c,          512,      1,             20,  1.500000, 4.704, 2408.204, 1860.517,  54.813,    8.975,   1.838, 470.421, 10000000.000, 0.773, 1.000, 5.119 
      inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/wiki,    150000,           0, ycsb_c_init,          512,      1,             20,  1.500000, 0.601, 20238.602, 3553.991, 217.328,   95.286,  22.962, 4004.661, 150000.000, 0.176, 1.000, 5.054 
      inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/wiki,    150000,           0, ycsb_c,          512,      1,             20,  1.500000, 4.514, 2258.351, 1839.449,  46.253,    7.879,   2.035, 451.349, 10000000.000, 0.815, 1.000, 5.004 
      inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    350000,           0, ycsb_c_init,          512,      1,             20,  1.500000, 1.088, 15978.730, 4883.523, 280.169,   83.864,  16.044, 3109.509, 350000.000, 0.306, 1.000, 5.139 
      inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    350000,           0, ycsb_c,          512,      1,             20,  1.500000, 4.721, 2416.611, 1959.336,  71.003,   10.897,   1.829, 472.078, 10000000.000, 0.811, 1.000, 5.119 
      inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/urls,    300000,           0, ycsb_c_init,          512,      1,             20,  1.500000, 1.642, 28300.670, 4898.326, 330.978,  127.795,  28.746, 5472.143, 300000.000, 0.173, 1.000, 5.172 
      inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/urls,    300000,           0, ycsb_c,          512,      1,             20,  1.500000, 6.587, 3375.248, 2347.142,  88.500,   16.638,   2.653, 658.649, 10000000.000, 0.695, 1.000, 5.125 
      hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/urls,    300000,           0, ycsb_c_init,          512,      1,             20,  1.500000, 1.769, 30469.253, 4931.219, 306.952,  125.049,  28.904, 5897.207, 300000.000, 0.162, 1.000, 5.167 
      hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/urls,    300000,           0, ycsb_c,          512,      1,             20,  1.500000, 6.414, 3286.154, 2373.392,  90.246,   13.991,   2.452, 641.330, 10000000.000, 0.722, 1.000, 5.124 
      hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/urls,    250000,           0, ycsb_c_init,          512,      1,             20,  1.500000, 1.302, 26436.148, 4713.715, 265.047,  124.175,  27.350, 5206.800, 250000.000, 0.178, 1.000, 5.077 
      hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/urls,    250000,           0, ycsb_c,          512,      1,             20,  1.500000, 7.309, 3659.761, 2358.172,  90.148,   15.492,   2.683, 730.871, 10000000.000, 0.644, 1.000, 5.007 
      hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/wiki,    250000,           0, ycsb_c_init,          512,      1,             20,  1.500000, 0.941, 18986.106, 3714.668, 196.299,   94.032,  24.039, 3763.446, 250000.000, 0.196, 1.000, 5.045 
      hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/wiki,    250000,           0, ycsb_c,          512,      1,             20,  1.500000, 4.972, 2486.571, 1915.729,  46.369,    8.269,   2.163, 497.077, 10000000.000, 0.770, 1.000, 5.002 
      inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/wiki,    200000,           0, ycsb_c_init,          512,      1,             20,  1.500000, 0.747, 19310.433, 3585.664, 239.902,   96.095,  23.692, 3736.989, 200000.000, 0.186, 1.000, 5.167 
      inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/wiki,    200000,           0, ycsb_c,          512,      1,             20,  1.500000, 5.434, 2780.821, 1864.525,  59.774,   10.742,   2.200, 543.277, 10000000.000, 0.670, 1.000, 5.119 
      hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/wiki,    150000,           0, ycsb_c_init,          512,      1,             20,  1.500000, 0.594, 20013.117, 3578.221, 254.207,   95.839,  23.592, 3958.060, 150000.000, 0.179, 1.000, 5.056 
      hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/wiki,    150000,           0, ycsb_c,          512,      1,             20,  1.500000, 5.548, 2775.412, 1865.533,  61.279,   10.947,   2.163, 554.744, 10000000.000, 0.672, 1.000, 5.003 
      hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/wiki,    200000,           0, ycsb_c_init,          512,      1,             20,  1.500000, 0.764, 19732.183, 3612.345, 243.942,   96.943,  23.695, 3819.228, 200000.000, 0.183, 1.000, 5.167 
      hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/wiki,    200000,           0, ycsb_c,          512,      1,             20,  1.500000, 5.707, 2921.163, 1890.601,  66.558,   11.679,   2.236, 570.645, 10000000.000, 0.647, 1.000, 5.119 
      inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/wiki,    250000,           0, ycsb_c_init,          512,      1,             20,  1.500000, 0.963, 19874.535, 3684.908, 252.774,  101.252,  24.256, 3851.030, 250000.000, 0.185, 1.000, 5.161 
      inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/wiki,    250000,           0, ycsb_c,          512,      1,             20,  1.500000, 5.684, 2909.222, 1889.846,  61.372,   11.237,   2.279, 568.332, 10000000.000, 0.650, 1.000, 5.119 
      hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    400000,           0, ycsb_c_init,          512,      1,             20,  1.500000, 1.202, 15441.791, 4871.122, 235.166,   74.782,  17.663, 3001.342, 400000.000, 0.315, 0.999, 5.145 
      hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    400000,           0, ycsb_c,          512,      1,             20,  1.500000, 4.229, 2177.024, 1879.989,  39.332,    6.169,   1.869, 422.853, 10000000.000, 0.864, 1.000, 5.148 
      hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/urls,    350000,           0, ycsb_c_init,          512,      1,             20,  1.500000, 1.798, 25403.349, 5109.488, 344.826,  134.081,  29.830, 5089.136, 350000.000, 0.201, 0.991, 4.992 
